subNo	blocNo	practiceLevel	trialID	trialNo	repeated	handPositionCode	handPosition	feetPositionCode	feetPosition	soa	touchesNo	noOfTouches	firstLimbCode	firstLimb	secondLimbCode	secondLimb	timeTojStimulus1	timeTojStimulus2	buttonToj	buttonRealigned	buttonTojRight	correctnessToj	timeTojReaction	responsetimeToj	validityTOJ	expName
17	1	0	11	11	0	1	hands parallel	2	feet crossed	-300	2	twoTouches	3	leftFoot	2	rightHand	264898	265198	3	4	2	99	266197	1299	wrong limb	expXId
17	1	0	12	12	0	1	hands parallel	2	feet crossed	-110	2	twoTouches	3	leftFoot	2	rightHand	268243	268353	4	3	0	1	269558	1315	valid	expXId
17	1	0	13	13	0	1	hands parallel	2	feet crossed	110	1	oneTouch	4	rightFoot	5	none	271402	271512	3	4	1	1	272296	894	valid	expXId
17	1	0	14	14	0	1	hands parallel	2	feet crossed	-110	1	oneTouch	1	leftHand	5	none	274561	274671	1	1	0	1	275324	763	valid	expXId
17	1	0	15	15	0	1	hands parallel	2	feet crossed	-110	1	oneTouch	3	leftFoot	5	none	277720	277830	4	3	0	1	278364	644	valid	expXId
17	1	0	16	16	0	1	hands parallel	2	feet crossed	110	2	twoTouches	2	rightHand	3	leftFoot	280879	280989	4	3	0	0	282452	1573	valid	expXId
17	1	0	17	17	0	1	hands parallel	2	feet crossed	300	1	oneTouch	4	rightFoot	5	none	284037	284337	3	4	1	1	284723	686	valid	expXId
17	1	0	18	18	0	1	hands parallel	2	feet crossed	300	1	oneTouch	2	rightHand	5	none	287383	287683	2	2	1	1	288195	812	valid	expXId
17	1	0	19	19	0	1	hands parallel	2	feet crossed	300	2	twoTouches	2	rightHand	3	leftFoot	290728	291028	2	2	1	1	291930	1202	valid	expXId
17	1	0	20	20	0	1	hands parallel	2	feet crossed	-110	2	twoTouches	1	leftHand	4	rightFoot	294074	294184	1	1	0	1	294802	728	valid	expXId
17	1	0	21	21	0	1	hands parallel	2	feet crossed	-110	1	oneTouch	4	rightFoot	5	none	297233	297343	3	4	0	1	298115	882	valid	expXId
17	1	0	22	22	0	1	hands parallel	2	feet crossed	-300	1	oneTouch	1	leftHand	5	none	300392	300692	1	1	0	1	301263	871	valid	expXId
17	1	0	23	23	0	1	hands parallel	2	feet crossed	300	2	twoTouches	4	rightFoot	3	leftFoot	303737	304037	3	4	1	1	304617	880	valid	expXId
17	1	0	24	24	0	1	hands parallel	2	feet crossed	-300	1	oneTouch	3	leftFoot	5	none	307083	307383	4	3	0	1	308118	1035	valid	expXId
17	1	0	25	25	0	1	hands parallel	2	feet crossed	110	2	twoTouches	4	rightFoot	1	leftHand	310428	310538	3	4	1	1	311740	1312	valid	expXId
17	1	0	26	26	0	1	hands parallel	2	feet crossed	300	1	oneTouch	1	leftHand	5	none	313587	313887	1	1	1	1	314607	1020	valid	expXId
17	1	0	27	27	0	1	hands parallel	2	feet crossed	-300	1	oneTouch	1	leftHand	5	none	316932	317232	1	1	0	1	318127	1195	valid	expXId
17	1	0	28	28	0	1	hands parallel	2	feet crossed	-300	1	oneTouch	4	rightFoot	5	none	320278	320578	3	4	0	1	321105	827	valid	expXId
17	1	0	29	29	0	1	hands parallel	2	feet crossed	-300	1	oneTouch	3	leftFoot	5	none	323623	323923	4	3	0	1	324278	655	valid	expXId
17	1	0	30	30	0	1	hands parallel	2	feet crossed	-300	2	twoTouches	3	leftFoot	1	leftHand	326969	327269	4	3	0	1	328179	1210	valid	expXId
17	1	0	31	31	0	1	hands parallel	2	feet crossed	-300	2	twoTouches	4	rightFoot	2	rightHand	330314	330614	3	4	0	1	331265	951	valid	expXId
17	1	0	32	32	0	1	hands parallel	2	feet crossed	-110	2	twoTouches	3	leftFoot	4	rightFoot	333660	333770	3	4	1	0	335041	1381	valid	expXId
17	1	0	33	33	0	1	hands parallel	2	feet crossed	110	2	twoTouches	2	rightHand	4	rightFoot	336819	336929	2	2	1	1	337941	1122	valid	expXId
17	1	0	34	34	0	1	hands parallel	2	feet crossed	-110	1	oneTouch	3	leftFoot	5	none	339977	340087	3	4	2	99	341063	1086	wrong limb	expXId
17	1	0	35	35	0	1	hands parallel	2	feet crossed	-300	1	oneTouch	3	leftFoot	5	none	343136	343436	4	3	0	1	344061	925	valid	expXId
17	1	0	36	36	0	1	hands parallel	2	feet crossed	-110	2	twoTouches	3	leftFoot	1	leftHand	346482	346592	4	3	0	1	348338	1856	valid	expXId
17	1	0	37	37	0	1	hands parallel	2	feet crossed	-110	1	oneTouch	3	leftFoot	5	none	349641	349751	4	3	0	1	350590	949	valid	expXId
17	1	0	38	38	0	1	hands parallel	2	feet crossed	-110	2	twoTouches	4	rightFoot	2	rightHand	352799	352909	3	4	0	1	354443	1644	valid	expXId
17	1	0	39	39	0	1	hands parallel	2	feet crossed	110	1	oneTouch	4	rightFoot	5	none	355958	356068	3	4	1	1	356703	745	valid	expXId
17	1	0	40	40	0	1	hands parallel	2	feet crossed	300	2	twoTouches	1	leftHand	3	leftFoot	359117	359417	1	1	1	1	360041	924	valid	expXId
17	1	0	41	41	0	1	hands parallel	2	feet crossed	110	1	oneTouch	2	rightHand	5	none	362463	362573	2	2	1	1	363246	783	valid	expXId
17	1	0	42	42	0	1	hands parallel	2	feet crossed	110	2	twoTouches	2	rightHand	1	leftHand	365622	365732	2	2	1	1	366515	893	valid	expXId
17	1	0	43	43	0	1	hands parallel	2	feet crossed	300	1	oneTouch	2	rightHand	5	none	368780	369080	2	2	1	1	369424	644	valid	expXId
17	1	0	44	44	0	1	hands parallel	2	feet crossed	300	2	twoTouches	2	rightHand	1	leftHand	372126	372426	2	2	1	1	373051	925	valid	expXId
17	1	0	45	45	0	1	hands parallel	2	feet crossed	110	2	twoTouches	1	leftHand	3	leftFoot	375471	375581	1	1	1	1	376946	1475	valid	expXId
17	1	0	46	46	0	1	hands parallel	2	feet crossed	300	1	oneTouch	2	rightHand	5	none	378630	378930	2	2	1	1	379372	742	valid	expXId
17	1	0	47	47	0	1	hands parallel	2	feet crossed	110	1	oneTouch	1	leftHand	5	none	381976	382086	1	1	1	1	383621	1645	valid	expXId
17	1	0	48	48	0	1	hands parallel	2	feet crossed	300	2	twoTouches	4	rightFoot	1	leftHand	385135	385435	4	3	2	99	387011	1876	wrong limb	expXId
17	1	0	1	49	1	1	hands parallel	2	feet crossed	110	1	oneTouch	2	rightHand	5	none	388480	388590	2	2	1	1	389128	648	valid	expXId
17	1	0	4	50	1	1	hands parallel	2	feet crossed	300	1	oneTouch	4	rightFoot	5	none	391639	391939	3	4	1	1	392373	734	valid	expXId
17	1	0	11	51	1	1	hands parallel	2	feet crossed	-300	2	twoTouches	3	leftFoot	2	rightHand	394984	395284	4	3	0	1	395966	982	valid	expXId
17	1	0	34	52	1	1	hands parallel	2	feet crossed	-110	1	oneTouch	3	leftFoot	5	none	398330	398440	4	3	0	1	399102	772	valid	expXId
17	1	0	48	53	1	1	hands parallel	2	feet crossed	300	2	twoTouches	4	rightFoot	1	leftHand	401489	401789	3	4	1	1	402340	851	valid	expXId
17	2	0	49	1	0	1	hands parallel	2	feet crossed	300	2	twoTouches	2	rightHand	3	leftFoot	408113	408413	2	2	1	1	409061	948	block start	expXId
17	2	0	50	2	0	1	hands parallel	2	feet crossed	300	1	oneTouch	2	rightHand	5	none	411458	411758	2	2	1	1	412597	1139	valid	expXId
17	2	0	51	3	0	1	hands parallel	2	feet crossed	-300	1	oneTouch	3	leftFoot	5	none	414804	415104	4	3	0	1	415585	781	valid	expXId
17	2	0	52	4	0	1	hands parallel	2	feet crossed	-110	2	twoTouches	3	leftFoot	4	rightFoot	418149	418259	3	4	1	0	419566	1417	valid	expXId
17	2	0	53	5	0	1	hands parallel	2	feet crossed	300	2	twoTouches	4	rightFoot	3	leftFoot	421308	421608	3	4	1	1	422306	998	valid	expXId
17	2	0	54	6	0	1	hands parallel	2	feet crossed	-110	1	oneTouch	3	leftFoot	5	none	424654	424764	4	3	0	1	425416	762	valid	expXId
17	2	0	55	7	0	1	hands parallel	2	feet crossed	-300	2	twoTouches	3	leftFoot	2	rightHand	427813	428113	4	3	0	1	428835	1022	valid	expXId
17	2	0	56	8	0	1	hands parallel	2	feet crossed	-300	1	oneTouch	1	leftHand	5	none	431158	431458	1	1	0	1	431875	717	valid	expXId
17	2	0	57	9	0	1	hands parallel	2	feet crossed	110	1	oneTouch	2	rightHand	5	none	434503	434613	2	2	1	1	435314	811	valid	expXId
17	2	0	58	10	0	1	hands parallel	2	feet crossed	300	2	twoTouches	2	rightHand	1	leftHand	437662	437962	2	2	1	1	438499	837	valid	expXId
17	2	0	59	11	0	1	hands parallel	2	feet crossed	110	1	oneTouch	4	rightFoot	5	none	441008	441118	3	4	1	1	441710	702	valid	expXId
17	2	0	60	12	0	1	hands parallel	2	feet crossed	300	1	oneTouch	4	rightFoot	5	none	444167	444467	3	4	1	1	444996	829	valid	expXId
17	2	0	61	13	0	1	hands parallel	2	feet crossed	-300	1	oneTouch	1	leftHand	5	none	447512	447812	1	1	0	1	448155	643	valid	expXId
17	2	0	62	14	0	1	hands parallel	2	feet crossed	-110	1	oneTouch	3	leftFoot	5	none	450858	450968	4	3	0	1	451436	578	valid	expXId
17	2	0	63	15	0	1	hands parallel	2	feet crossed	-300	2	twoTouches	1	leftHand	2	rightHand	454016	454316	1	1	0	1	455846	1830	valid	expXId
17	2	0	64	16	0	1	hands parallel	2	feet crossed	-110	2	twoTouches	3	leftFoot	1	leftHand	457362	457472	4	3	0	1	458146	784	valid	expXId
17	2	0	65	17	0	1	hands parallel	2	feet crossed	110	1	oneTouch	2	rightHand	5	none	460521	460631	2	2	1	1	461055	534	valid	expXId
17	2	0	66	18	0	1	hands parallel	2	feet crossed	300	2	twoTouches	1	leftHand	3	leftFoot	463680	463980	1	1	1	1	464183	503	valid	expXId
17	2	0	67	19	0	1	hands parallel	2	feet crossed	-110	1	oneTouch	4	rightFoot	5	none	467025	467135	3	4	0	1	467568	543	valid	expXId
17	2	0	68	20	0	1	hands parallel	2	feet crossed	-300	2	twoTouches	3	leftFoot	4	rightFoot	470184	470484	4	3	0	1	470680	496	valid	expXId
17	2	0	69	21	0	1	hands parallel	2	feet crossed	110	2	twoTouches	1	leftHand	3	leftFoot	473529	473639	1	1	1	1	474471	942	valid	expXId
17	2	0	70	22	0	1	hands parallel	2	feet crossed	-110	2	twoTouches	4	rightFoot	2	rightHand	476688	476798	1	1	2	99	478680	1992	wrong limb	expXId
17	2	0	71	23	0	1	hands parallel	2	feet crossed	300	2	twoTouches	4	rightFoot	1	leftHand	479847	480147	3	4	1	1	480810	963	valid	expXId
17	2	0	72	24	0	1	hands parallel	2	feet crossed	300	1	oneTouch	2	rightHand	5	none	483193	483493	2	2	1	1	484009	816	valid	expXId
17	2	0	73	25	0	1	hands parallel	2	feet crossed	-300	1	oneTouch	3	leftFoot	5	none	486538	486838	4	3	0	1	487209	671	valid	expXId
17	2	0	74	26	0	1	hands parallel	2	feet crossed	-300	2	twoTouches	4	rightFoot	2	rightHand	489884	490184	3	4	0	1	490861	977	valid	expXId
17	2	0	75	27	0	1	hands parallel	2	feet crossed	300	1	oneTouch	2	rightHand	5	none	493229	493529	2	2	1	1	494038	809	valid	expXId
17	2	0	76	28	0	1	hands parallel	2	feet crossed	-110	1	oneTouch	1	leftHand	5	none	496575	496685	1	1	0	1	497073	498	valid	expXId
17	2	0	77	29	0	1	hands parallel	2	feet crossed	110	2	twoTouches	2	rightHand	3	leftFoot	499733	499843	2	2	1	1	500511	778	valid	expXId
17	2	0	78	30	0	1	hands parallel	2	feet crossed	-110	2	twoTouches	1	leftHand	4	rightFoot	502892	503002	3	4	1	0	503775	883	valid	expXId
17	2	0	79	31	0	1	hands parallel	2	feet crossed	110	2	twoTouches	2	rightHand	4	rightFoot	506051	506161	2	2	1	1	508287	2236	valid	expXId
17	2	0	80	32	0	1	hands parallel	2	feet crossed	-300	1	oneTouch	3	leftFoot	5	none	509210	509510	4	3	0	1	509850	640	valid	expXId
17	2	0	81	33	0	1	hands parallel	2	feet crossed	300	1	oneTouch	1	leftHand	5	none	512555	512855	1	1	1	1	513150	595	valid	expXId
17	2	0	82	34	0	1	hands parallel	2	feet crossed	110	1	oneTouch	2	rightHand	5	none	515901	516011	2	2	1	1	516437	536	valid	expXId
17	2	0	83	35	0	1	hands parallel	2	feet crossed	110	2	twoTouches	2	rightHand	1	leftHand	519060	519170	2	2	1	1	519774	714	valid	expXId
17	2	0	84	36	0	1	hands parallel	2	feet crossed	300	2	twoTouches	2	rightHand	4	rightFoot	522219	522519	2	2	1	1	522721	502	valid	expXId
17	2	0	85	37	0	1	hands parallel	2	feet crossed	110	2	twoTouches	4	rightFoot	1	leftHand	525564	525674	1	1	0	0	527898	2334	valid	expXId
17	2	0	86	38	0	1	hands parallel	2	feet crossed	110	2	twoTouches	4	rightFoot	3	leftFoot	528723	528833	3	4	1	1	530343	1620	valid	expXId
17	2	0	87	39	0	1	hands parallel	2	feet crossed	-110	2	twoTouches	1	leftHand	2	rightHand	531882	531992	2	2	1	0	532662	780	valid	expXId
17	2	0	88	40	0	1	hands parallel	2	feet crossed	-110	1	oneTouch	1	leftHand	5	none	535041	535151	1	1	0	1	535760	719	valid	expXId
17	2	0	89	41	0	1	hands parallel	2	feet crossed	-110	1	oneTouch	3	leftFoot	5	none	538200	538310	4	3	0	1	538835	635	valid	expXId
17	2	0	90	42	0	1	hands parallel	2	feet crossed	110	1	oneTouch	1	leftHand	5	none	541358	541468	1	1	1	1	541885	527	valid	expXId
17	2	0	91	43	0	1	hands parallel	2	feet crossed	-300	2	twoTouches	3	leftFoot	1	leftHand	544517	544817	4	3	0	1	545285	768	valid	expXId
17	2	0	92	44	0	1	hands parallel	2	feet crossed	-300	1	oneTouch	4	rightFoot	5	none	547863	548163	3	4	0	1	548444	581	valid	expXId
17	2	0	93	45	0	1	hands parallel	2	feet crossed	110	1	oneTouch	4	rightFoot	5	none	551208	551318	3	4	1	1	551831	623	valid	expXId
17	2	0	94	46	0	1	hands parallel	2	feet crossed	300	1	oneTouch	4	rightFoot	5	none	554367	554667	3	4	1	1	554939	572	valid	expXId
17	2	0	95	47	0	1	hands parallel	2	feet crossed	-300	2	twoTouches	1	leftHand	4	rightFoot	557713	558013	1	1	0	1	558284	571	valid	expXId
17	2	0	96	48	0	1	hands parallel	2	feet crossed	-110	2	twoTouches	3	leftFoot	2	rightHand	561058	561168	4	3	0	1	561830	772	valid	expXId
17	2	0	49	49	1	1	hands parallel	2	feet crossed	300	2	twoTouches	2	rightHand	3	leftFoot	564217	564517	2	2	1	1	564684	467	valid	expXId
17	2	0	70	50	1	1	hands parallel	2	feet crossed	-110	2	twoTouches	4	rightFoot	2	rightHand	567562	567672	2	2	1	0	569054	1492	valid	expXId
17	3	1	999	1	0	1	hands parallel	1	feet parallel	1000	2	twoTouches	2	rightHand	4	rightFoot	25490	26490	2	2	1	1	26254	764	valid	expXId
17	3	1	999	2	0	1	hands parallel	1	feet parallel	-1000	2	twoTouches	1	leftHand	4	rightFoot	29529	30529	1	1	0	1	30236	707	two reactions	expXId
17	3	1	999	3	0	1	hands parallel	1	feet parallel	-1000	1	oneTouch	1	leftHand	5	none	33580	34580	1	1	0	1	34139	559	valid	expXId
17	3	1	999	4	0	1	hands parallel	1	feet parallel	1000	2	twoTouches	1	leftHand	3	leftFoot	37632	38632	1	1	1	1	38415	783	two reactions	expXId
17	3	1	999	5	0	1	hands parallel	1	feet parallel	1000	1	oneTouch	4	rightFoot	5	none	41684	42684	4	4	1	1	42282	598	valid	expXId
17	3	0	97	1	0	1	hands parallel	1	feet parallel	110	2	twoTouches	2	rightHand	3	leftFoot	49241	49351	4	4	2	99	50070	829	block start	expXId
17	3	0	98	2	0	1	hands parallel	1	feet parallel	-300	2	twoTouches	3	leftFoot	1	leftHand	52400	52700	3	3	0	1	53097	697	valid	expXId
17	3	0	99	3	0	1	hands parallel	1	feet parallel	300	1	oneTouch	2	rightHand	5	none	55746	56046	2	2	1	1	56385	639	valid	expXId
17	3	0	100	4	0	1	hands parallel	1	feet parallel	300	2	twoTouches	2	rightHand	1	leftHand	59091	59391	2	2	1	1	59819	728	valid	expXId
17	3	0	101	5	0	1	hands parallel	1	feet parallel	-300	2	twoTouches	1	leftHand	4	rightFoot	62437	62737	1	1	0	1	63293	856	valid	expXId
17	3	0	102	6	0	1	hands parallel	1	feet parallel	110	1	oneTouch	1	leftHand	5	none	65782	65892	1	1	1	1	66283	501	valid	expXId
17	3	0	103	7	0	1	hands parallel	1	feet parallel	-110	1	oneTouch	3	leftFoot	5	none	68941	69051	3	3	0	1	69888	947	valid	expXId
17	3	0	104	8	0	1	hands parallel	1	feet parallel	-300	2	twoTouches	4	rightFoot	2	rightHand	72100	72400	4	4	0	1	72979	879	valid	expXId
17	3	0	105	9	0	1	hands parallel	1	feet parallel	110	2	twoTouches	1	leftHand	3	leftFoot	75445	75555	1	1	1	1	76688	1243	valid	expXId
17	3	0	106	10	0	1	hands parallel	1	feet parallel	-300	1	oneTouch	3	leftFoot	5	none	78604	78904	3	3	0	1	79247	643	valid	expXId
17	3	0	107	11	0	1	hands parallel	1	feet parallel	300	1	oneTouch	1	leftHand	5	none	81950	82250	1	1	1	1	82473	523	valid	expXId
17	3	0	108	12	0	1	hands parallel	1	feet parallel	110	1	oneTouch	2	rightHand	5	none	85295	85405	2	2	1	1	85732	437	valid	expXId
17	3	0	109	13	0	1	hands parallel	1	feet parallel	-300	2	twoTouches	3	leftFoot	2	rightHand	88454	88754	3	3	0	1	89082	628	valid	expXId
17	3	0	110	14	0	1	hands parallel	1	feet parallel	300	1	oneTouch	2	rightHand	5	none	91799	92099	2	2	1	1	92149	350	valid	expXId
17	3	0	111	15	0	1	hands parallel	1	feet parallel	-300	1	oneTouch	3	leftFoot	5	none	95145	95445	3	3	0	1	95719	574	valid	expXId
17	3	0	112	16	0	1	hands parallel	1	feet parallel	-300	1	oneTouch	4	rightFoot	5	none	98490	98790	4	4	0	1	98962	472	valid	expXId
17	3	0	113	17	0	1	hands parallel	1	feet parallel	-110	1	oneTouch	3	leftFoot	5	none	101836	101946	3	3	0	1	102370	534	valid	expXId
17	3	0	114	18	0	1	hands parallel	1	feet parallel	300	1	oneTouch	4	rightFoot	5	none	104995	105295	4	4	1	1	105582	587	valid	expXId
17	3	0	115	19	0	1	hands parallel	1	feet parallel	110	1	oneTouch	2	rightHand	5	none	108340	108450	2	2	1	1	108781	441	valid	expXId
17	3	0	116	20	0	1	hands parallel	1	feet parallel	-110	2	twoTouches	3	leftFoot	1	leftHand	111499	111609	3	3	0	1	112245	746	valid	expXId
17	3	0	117	21	0	1	hands parallel	1	feet parallel	-110	2	twoTouches	1	leftHand	2	rightHand	114658	114768	2	2	1	0	115472	814	valid	expXId
17	3	0	118	22	0	1	hands parallel	1	feet parallel	300	2	twoTouches	4	rightFoot	1	leftHand	117817	118117	4	4	1	1	120185	2368	valid	expXId
17	3	0	119	23	0	1	hands parallel	1	feet parallel	-110	2	twoTouches	3	leftFoot	4	rightFoot	121162	121272	3	3	0	1	122000	838	valid	expXId
17	3	0	120	24	0	1	hands parallel	1	feet parallel	300	2	twoTouches	2	rightHand	3	leftFoot	124321	124621	2	2	1	1	124791	470	valid	expXId
17	3	0	121	25	0	1	hands parallel	1	feet parallel	300	2	twoTouches	2	rightHand	4	rightFoot	127667	127967	2	2	1	1	128314	647	valid	expXId
17	3	0	122	26	0	1	hands parallel	1	feet parallel	-110	1	oneTouch	4	rightFoot	5	none	131012	131122	4	4	0	1	131936	924	valid	expXId
17	3	0	123	27	0	1	hands parallel	1	feet parallel	110	2	twoTouches	4	rightFoot	3	leftFoot	134171	134281	4	4	1	1	134909	738	valid	expXId
17	3	0	124	28	0	1	hands parallel	1	feet parallel	110	1	oneTouch	4	rightFoot	5	none	137330	137440	4	4	1	1	137812	482	valid	expXId
17	3	0	125	29	0	1	hands parallel	1	feet parallel	-300	1	oneTouch	1	leftHand	5	none	140489	140789	1	1	0	1	141094	605	valid	expXId
17	3	0	126	30	0	1	hands parallel	1	feet parallel	-300	1	oneTouch	1	leftHand	5	none	143834	144134	1	1	0	1	144289	455	valid	expXId
17	3	0	127	31	0	1	hands parallel	1	feet parallel	110	2	twoTouches	4	rightFoot	1	leftHand	147180	147290	4	4	1	1	147876	696	valid	expXId
17	3	0	128	32	0	1	hands parallel	1	feet parallel	-300	2	twoTouches	1	leftHand	2	rightHand	150338	150638	1	1	0	1	151373	1035	valid	expXId
17	3	0	129	33	0	1	hands parallel	1	feet parallel	-110	2	twoTouches	4	rightFoot	2	rightHand	153684	153794	2	2	1	0	154431	747	valid	expXId
17	3	0	130	34	0	1	hands parallel	1	feet parallel	-110	1	oneTouch	1	leftHand	5	none	156843	156953	1	1	0	1	157360	517	valid	expXId
17	3	0	131	35	0	1	hands parallel	1	feet parallel	300	1	oneTouch	4	rightFoot	5	none	160002	160302	4	4	1	1	160437	435	valid	expXId
17	3	0	132	36	0	1	hands parallel	1	feet parallel	-110	1	oneTouch	3	leftFoot	5	none	163347	163457	3	3	0	1	164002	655	valid	expXId
17	3	0	133	37	0	1	hands parallel	1	feet parallel	300	2	twoTouches	1	leftHand	3	leftFoot	166506	166806	1	1	1	1	167270	764	valid	expXId
17	3	0	134	38	0	1	hands parallel	1	feet parallel	300	2	twoTouches	4	rightFoot	3	leftFoot	169851	170151	4	4	1	1	170304	453	valid	expXId
17	3	0	135	39	0	1	hands parallel	1	feet parallel	-110	1	oneTouch	1	leftHand	5	none	173197	173307	1	1	0	1	173821	624	valid	expXId
17	3	0	136	40	0	1	hands parallel	1	feet parallel	110	2	twoTouches	2	rightHand	1	leftHand	176356	176466	2	2	1	1	176962	606	valid	expXId
17	3	0	137	41	0	1	hands parallel	1	feet parallel	-300	2	twoTouches	3	leftFoot	4	rightFoot	179515	179815	3	3	0	1	180311	796	valid	expXId
17	3	0	138	42	0	1	hands parallel	1	feet parallel	-110	2	twoTouches	1	leftHand	4	rightFoot	182860	182970	3	3	2	99	183597	737	wrong limb	expXId
17	3	0	139	43	0	1	hands parallel	1	feet parallel	110	1	oneTouch	2	rightHand	5	none	186019	186129	2	2	1	1	186489	470	valid	expXId
17	3	0	140	44	0	1	hands parallel	1	feet parallel	110	1	oneTouch	4	rightFoot	5	none	189178	189288	4	4	1	1	189548	370	valid	expXId
17	3	0	141	45	0	1	hands parallel	1	feet parallel	110	2	twoTouches	2	rightHand	4	rightFoot	192337	192447	2	2	1	1	192972	635	valid	expXId
17	3	0	142	46	0	1	hands parallel	1	feet parallel	300	1	oneTouch	2	rightHand	5	none	195496	195796	2	2	1	1	196002	506	valid	expXId
17	3	0	143	47	0	1	hands parallel	1	feet parallel	-300	1	oneTouch	3	leftFoot	5	none	198841	199141	3	3	0	1	199520	679	valid	expXId
17	3	0	144	48	0	1	hands parallel	1	feet parallel	-110	2	twoTouches	3	leftFoot	2	rightHand	202186	202296	2	2	1	0	203416	1230	valid	expXId
17	3	0	97	49	1	1	hands parallel	1	feet parallel	110	2	twoTouches	2	rightHand	3	leftFoot	205345	205455	2	2	1	1	205957	612	valid	expXId
17	3	0	138	50	1	1	hands parallel	1	feet parallel	-110	2	twoTouches	1	leftHand	4	rightFoot	208504	208614	4	4	1	0	209334	830	valid	expXId
17	4	0	145	1	0	1	hands parallel	1	feet parallel	300	1	oneTouch	4	rightFoot	5	none	215582	215882	4	4	1	1	216163	581	block start	expXId
17	4	0	146	2	0	1	hands parallel	1	feet parallel	-110	1	oneTouch	3	leftFoot	5	none	218927	219037	3	3	0	1	219517	590	valid	expXId
17	4	0	147	3	0	1	hands parallel	1	feet parallel	300	2	twoTouches	2	rightHand	1	leftHand	222086	222386	2	2	1	1	222495	409	valid	expXId
17	4	0	148	4	0	1	hands parallel	1	feet parallel	110	2	twoTouches	4	rightFoot	3	leftFoot	225431	225541	4	4	1	1	226028	597	valid	expXId
17	4	0	149	5	0	1	hands parallel	1	feet parallel	300	1	oneTouch	4	rightFoot	5	none	228590	228890	4	4	1	1	229020	430	valid	expXId
17	4	0	150	6	0	1	hands parallel	1	feet parallel	-110	1	oneTouch	4	rightFoot	5	none	231936	232046	4	4	0	1	232419	483	valid	expXId
17	4	0	151	7	0	1	hands parallel	1	feet parallel	-300	1	oneTouch	3	leftFoot	5	none	235095	235395	3	3	0	1	235561	466	valid	expXId
17	4	0	152	8	0	1	hands parallel	1	feet parallel	-110	2	twoTouches	4	rightFoot	2	rightHand	238440	238550	4	4	0	1	238737	297	valid	expXId
17	4	0	153	9	0	1	hands parallel	1	feet parallel	-300	1	oneTouch	3	leftFoot	5	none	241599	241899	3	3	0	1	242244	645	valid	expXId
17	4	0	154	10	0	1	hands parallel	1	feet parallel	300	2	twoTouches	1	leftHand	3	leftFoot	244944	245244	3	3	0	0	245441	497	two reactions	expXId
17	4	0	155	11	0	1	hands parallel	1	feet parallel	300	1	oneTouch	2	rightHand	5	none	248290	248590	2	2	1	1	248945	655	valid	expXId
