subNo	blocNo	practiceLevel	trialID	trialNo	repeated	handPositionCode	handPosition	feetPositionCode	feetPosition	soa	touchesNo	noOfTouches	firstLimbCode	firstLimb	secondLimbCode	secondLimb	timeTojStimulus1	timeTojStimulus2	buttonToj	buttonRealigned	buttonTojRight	correctnessToj	timeTojReaction	responsetimeToj	validityTOJ	expName
2	1	0	25	25	0	2	hands crossed	1	feet parallel	110	1	oneTouch	4	rightFoot	5	none	230092	230202	2	1	2	99	231940	1848	wrong limb	expXId
2	1	0	26	26	0	2	hands crossed	1	feet parallel	-300	2	twoTouches	3	leftFoot	1	leftHand	233251	233551	3	3	0	1	234464	1213	valid	expXId
2	1	0	27	27	0	2	hands crossed	1	feet parallel	300	1	oneTouch	4	rightFoot	5	none	236597	236897	4	4	1	1	238918	2321	valid	expXId
2	1	0	28	28	0	2	hands crossed	1	feet parallel	110	1	oneTouch	4	rightFoot	5	none	239942	240052	0	0	2	99	0	0	no reaction	expXId
2	1	0	29	29	0	2	hands crossed	1	feet parallel	-300	2	twoTouches	4	rightFoot	2	rightHand	243101	243401	4	4	0	1	244768	1667	valid	expXId
2	1	0	30	30	0	2	hands crossed	1	feet parallel	-110	2	twoTouches	4	rightFoot	2	rightHand	246447	246557	1	2	1	0	247634	1187	valid	expXId
2	1	0	31	31	0	2	hands crossed	1	feet parallel	110	2	twoTouches	2	rightHand	3	leftFoot	249606	249716	1	2	1	1	251042	1436	valid	expXId
2	1	0	32	32	0	2	hands crossed	1	feet parallel	-110	2	twoTouches	3	leftFoot	2	rightHand	252765	252875	3	3	0	1	254086	1321	valid	expXId
2	1	0	33	33	0	2	hands crossed	1	feet parallel	-300	1	oneTouch	1	leftHand	5	none	255924	256224	2	1	0	1	257544	1620	valid	expXId
2	1	0	34	34	0	2	hands crossed	1	feet parallel	-110	1	oneTouch	1	leftHand	5	none	259267	259377	2	1	0	1	260124	857	valid	expXId
2	1	0	35	35	0	2	hands crossed	1	feet parallel	-110	1	oneTouch	3	leftFoot	5	none	262429	262539	3	3	0	1	263580	1151	valid	expXId
2	1	0	36	36	0	2	hands crossed	1	feet parallel	300	1	oneTouch	2	rightHand	5	none	265588	265888	1	2	1	1	266529	941	valid	expXId
2	1	0	37	37	0	2	hands crossed	1	feet parallel	300	1	oneTouch	4	rightFoot	5	none	268933	269233	4	4	1	1	270215	1282	valid	expXId
2	1	0	38	38	0	2	hands crossed	1	feet parallel	-300	1	oneTouch	4	rightFoot	5	none	272276	272576	4	4	0	1	274025	1749	valid	expXId
2	1	0	39	39	0	2	hands crossed	1	feet parallel	-300	1	oneTouch	1	leftHand	5	none	275624	275924	2	1	0	1	276757	1133	valid	expXId
2	1	0	40	40	0	2	hands crossed	1	feet parallel	-300	2	twoTouches	1	leftHand	2	rightHand	278970	279270	2	1	0	1	280143	1173	valid	expXId
2	1	0	41	41	0	2	hands crossed	1	feet parallel	300	2	twoTouches	4	rightFoot	3	leftFoot	282316	282616	4	4	1	1	283414	1098	valid	expXId
2	1	0	42	42	0	2	hands crossed	1	feet parallel	300	1	oneTouch	2	rightHand	5	none	285661	285961	1	2	1	1	286824	1163	valid	expXId
2	1	0	43	43	0	2	hands crossed	1	feet parallel	-110	1	oneTouch	3	leftFoot	5	none	289004	289114	3	3	0	1	290114	1110	valid	expXId
2	1	0	44	44	0	2	hands crossed	1	feet parallel	300	2	twoTouches	2	rightHand	1	leftHand	292166	292466	1	2	1	1	293437	1271	valid	expXId
2	1	0	45	45	0	2	hands crossed	1	feet parallel	-110	1	oneTouch	1	leftHand	5	none	295509	295619	2	1	0	1	296258	749	valid	expXId
2	1	0	46	46	0	2	hands crossed	1	feet parallel	-300	2	twoTouches	3	leftFoot	4	rightFoot	298670	298970	3	3	0	1	299686	1016	valid	expXId
2	1	0	47	47	0	2	hands crossed	1	feet parallel	-300	1	oneTouch	3	leftFoot	5	none	302014	302314	3	3	0	1	302986	972	valid	expXId
2	1	0	48	48	0	2	hands crossed	1	feet parallel	110	1	oneTouch	1	leftHand	5	none	305361	305471	2	1	1	1	306139	778	valid	expXId
2	1	0	1	49	1	2	hands crossed	1	feet parallel	110	2	twoTouches	4	rightFoot	1	leftHand	308521	308631	2	1	0	0	309437	916	valid	expXId
2	1	0	11	50	1	2	hands crossed	1	feet parallel	110	2	twoTouches	1	leftHand	3	leftFoot	311680	311790	2	1	1	1	312784	1104	valid	expXId
2	1	0	19	51	1	2	hands crossed	1	feet parallel	-110	1	oneTouch	3	leftFoot	5	none	314839	314949	3	3	0	1	315830	991	valid	expXId
2	1	0	20	52	1	2	hands crossed	1	feet parallel	-300	1	oneTouch	3	leftFoot	5	none	317998	318298	3	3	0	1	319123	1125	valid	expXId
2	1	0	23	53	1	2	hands crossed	1	feet parallel	110	1	oneTouch	2	rightHand	5	none	321343	321453	1	2	1	1	322169	826	valid	expXId
2	1	0	25	54	1	2	hands crossed	1	feet parallel	110	1	oneTouch	4	rightFoot	5	none	324502	324612	4	4	1	1	325685	1183	valid	expXId
2	1	0	28	55	1	2	hands crossed	1	feet parallel	110	1	oneTouch	4	rightFoot	5	none	327661	327771	2	1	2	99	328752	1091	wrong limb	expXId
2	1	0	28	56	2	2	hands crossed	1	feet parallel	110	1	oneTouch	4	rightFoot	5	none	330820	330930	4	4	1	1	331894	1074	valid	expXId
2	2	0	49	1	0	2	hands crossed	1	feet parallel	-110	2	twoTouches	3	leftFoot	1	leftHand	340137	340247	3	3	0	1	341719	1582	block start	expXId
2	2	0	50	2	0	2	hands crossed	1	feet parallel	300	2	twoTouches	2	rightHand	4	rightFoot	343296	343596	1	2	1	1	344249	953	valid	expXId
2	2	0	51	3	0	2	hands crossed	1	feet parallel	-300	2	twoTouches	3	leftFoot	1	leftHand	346642	346942	3	3	0	1	347726	1084	valid	expXId
2	2	0	52	4	0	2	hands crossed	1	feet parallel	110	2	twoTouches	1	leftHand	3	leftFoot	349985	350095	2	1	1	1	350983	998	valid	expXId
2	2	0	53	5	0	2	hands crossed	1	feet parallel	110	2	twoTouches	2	rightHand	4	rightFoot	353146	353256	2	1	2	99	354537	1391	wrong limb	expXId
2	2	0	54	6	0	2	hands crossed	1	feet parallel	300	1	oneTouch	2	rightHand	5	none	356305	356605	1	2	1	1	357215	910	valid	expXId
2	2	0	55	7	0	2	hands crossed	1	feet parallel	110	1	oneTouch	2	rightHand	5	none	359651	359761	1	2	1	1	360579	928	valid	expXId
2	2	0	56	8	0	2	hands crossed	1	feet parallel	110	1	oneTouch	2	rightHand	5	none	362810	362920	1	2	1	1	364085	1275	valid	expXId
2	2	0	57	9	0	2	hands crossed	1	feet parallel	-300	1	oneTouch	3	leftFoot	5	none	365969	366269	3	3	0	1	367081	1112	valid	expXId
2	2	0	58	10	0	2	hands crossed	1	feet parallel	-110	1	oneTouch	3	leftFoot	5	none	369315	369425	3	3	0	1	370614	1299	valid	expXId
2	2	0	59	11	0	2	hands crossed	1	feet parallel	110	2	twoTouches	2	rightHand	3	leftFoot	372473	372583	1	2	1	1	374019	1546	valid	expXId
2	2	0	60	12	0	2	hands crossed	1	feet parallel	110	1	oneTouch	2	rightHand	5	none	375632	375742	1	2	1	1	376448	816	valid	expXId
2	2	0	61	13	0	2	hands crossed	1	feet parallel	300	1	oneTouch	2	rightHand	5	none	378791	379091	1	2	1	1	379861	1070	valid	expXId
2	2	0	62	14	0	2	hands crossed	1	feet parallel	300	1	oneTouch	4	rightFoot	5	none	382137	382437	4	4	1	1	383361	1224	valid	expXId
2	2	0	63	15	0	2	hands crossed	1	feet parallel	300	2	twoTouches	4	rightFoot	3	leftFoot	385480	385780	4	4	1	1	386778	1298	valid	expXId
2	2	0	64	16	0	2	hands crossed	1	feet parallel	300	2	twoTouches	2	rightHand	3	leftFoot	388828	389128	1	2	1	1	390033	1205	valid	expXId
2	2	0	65	17	0	2	hands crossed	1	feet parallel	-110	2	twoTouches	3	leftFoot	2	rightHand	392174	392284	3	3	0	1	394181	2007	valid	expXId
2	2	0	66	18	0	2	hands crossed	1	feet parallel	-110	2	twoTouches	4	rightFoot	2	rightHand	395333	395443	1	2	1	0	397440	2107	valid	expXId
2	2	0	67	19	0	2	hands crossed	1	feet parallel	300	1	oneTouch	4	rightFoot	5	none	398492	398792	0	0	2	99	0	0	no reaction	expXId
2	2	0	68	20	0	2	hands crossed	1	feet parallel	-300	2	twoTouches	3	leftFoot	2	rightHand	401837	402137	3	3	0	1	403147	1310	valid	expXId
2	2	0	69	21	0	2	hands crossed	1	feet parallel	-110	1	oneTouch	3	leftFoot	5	none	405183	405293	3	3	0	1	406278	1095	valid	expXId
2	2	0	70	22	0	2	hands crossed	1	feet parallel	300	1	oneTouch	2	rightHand	5	none	408342	408642	1	2	1	1	409232	890	valid	expXId
2	2	0	71	23	0	2	hands crossed	1	feet parallel	-300	1	oneTouch	3	leftFoot	5	none	411685	411985	3	3	0	1	412856	1171	button pressed too long	expXId
2	2	0	72	24	0	2	hands crossed	1	feet parallel	110	1	oneTouch	1	leftHand	5	none	415033	415143	2	1	1	1	416627	1594	valid	expXId
2	2	0	73	25	0	2	hands crossed	1	feet parallel	300	1	oneTouch	1	leftHand	5	none	418192	418492	2	1	1	1	419227	1035	valid	expXId
2	2	0	74	26	0	2	hands crossed	1	feet parallel	-110	1	oneTouch	1	leftHand	5	none	421538	421648	2	1	0	1	422551	1013	valid	expXId
2	2	0	75	27	0	2	hands crossed	1	feet parallel	-110	1	oneTouch	1	leftHand	5	none	424697	424807	2	1	0	1	425665	968	valid	expXId
2	2	0	76	28	0	2	hands crossed	1	feet parallel	300	2	twoTouches	4	rightFoot	1	leftHand	427856	428156	4	4	1	1	429392	1536	button pressed too long	expXId
2	2	0	77	29	0	2	hands crossed	1	feet parallel	300	2	twoTouches	1	leftHand	3	leftFoot	431199	431499	2	1	1	1	433804	2605	valid	expXId
2	2	0	78	30	0	2	hands crossed	1	feet parallel	110	2	twoTouches	4	rightFoot	3	leftFoot	434547	434657	4	4	1	1	436089	1542	valid	expXId
2	2	0	79	31	0	2	hands crossed	1	feet parallel	110	1	oneTouch	4	rightFoot	5	none	437706	437816	0	0	2	99	0	0	no reaction	expXId
2	2	0	80	32	0	2	hands crossed	1	feet parallel	-300	1	oneTouch	4	rightFoot	5	none	440865	441165	4	4	0	1	443875	3010	valid	expXId
2	2	0	81	33	0	2	hands crossed	1	feet parallel	-300	2	twoTouches	1	leftHand	2	rightHand	444208	444508	2	1	0	1	445966	1758	valid	expXId
2	2	0	82	34	0	2	hands crossed	1	feet parallel	-300	2	twoTouches	4	rightFoot	2	rightHand	447556	447856	0	0	2	99	0	0	no reaction	expXId
2	2	0	83	35	0	2	hands crossed	1	feet parallel	-110	1	oneTouch	3	leftFoot	5	none	450902	451012	3	3	0	1	452215	1313	valid	expXId
2	2	0	84	36	0	2	hands crossed	1	feet parallel	-300	2	twoTouches	3	leftFoot	4	rightFoot	454061	454361	3	3	0	1	455779	1718	valid	expXId
2	2	0	85	37	0	2	hands crossed	1	feet parallel	-300	1	oneTouch	1	leftHand	5	none	457404	457704	2	1	0	1	458502	1098	valid	expXId
2	2	0	86	38	0	2	hands crossed	1	feet parallel	-300	1	oneTouch	1	leftHand	5	none	460752	461052	2	1	0	1	462217	1465	valid	expXId
2	2	0	87	39	0	2	hands crossed	1	feet parallel	-110	2	twoTouches	3	leftFoot	4	rightFoot	464097	464207	3	3	0	1	465428	1331	valid	expXId
2	2	0	88	40	0	2	hands crossed	1	feet parallel	300	2	twoTouches	2	rightHand	1	leftHand	467256	467556	2	1	0	0	468617	1361	valid	expXId
2	2	0	89	41	0	2	hands crossed	1	feet parallel	-110	2	twoTouches	1	leftHand	4	rightFoot	470602	470712	2	1	0	1	472217	1615	valid	expXId
2	2	0	90	42	0	2	hands crossed	1	feet parallel	-110	1	oneTouch	4	rightFoot	5	none	473761	473871	4	4	0	1	475568	1807	valid	expXId
2	2	0	91	43	0	2	hands crossed	1	feet parallel	-300	2	twoTouches	1	leftHand	4	rightFoot	476920	477220	2	1	0	1	478565	1645	valid	expXId
2	2	0	92	44	0	2	hands crossed	1	feet parallel	110	2	twoTouches	4	rightFoot	1	leftHand	480266	480376	2	1	0	0	481520	1254	valid	expXId
2	2	0	93	45	0	2	hands crossed	1	feet parallel	-110	2	twoTouches	1	leftHand	2	rightHand	483425	483535	1	2	1	0	484512	1087	valid	expXId
2	2	0	94	46	0	2	hands crossed	1	feet parallel	110	1	oneTouch	4	rightFoot	5	none	486584	486694	0	0	2	99	0	0	no reaction	expXId
2	2	0	95	47	0	2	hands crossed	1	feet parallel	110	2	twoTouches	2	rightHand	1	leftHand	489743	489853	2	1	0	0	490744	1001	valid	expXId
2	2	0	96	48	0	2	hands crossed	1	feet parallel	-300	1	oneTouch	3	leftFoot	5	none	492902	493202	3	3	0	1	493973	1071	button pressed too long	expXId
2	2	0	49	49	1	2	hands crossed	1	feet parallel	-110	2	twoTouches	3	leftFoot	1	leftHand	496247	496357	3	3	0	1	497672	1425	valid	expXId
2	2	0	53	50	1	2	hands crossed	1	feet parallel	110	2	twoTouches	2	rightHand	4	rightFoot	499406	499516	1	2	1	1	500506	1100	two reactions	expXId
2	2	0	67	51	1	2	hands crossed	1	feet parallel	300	1	oneTouch	4	rightFoot	5	none	502565	502865	0	0	2	99	0	0	no reaction	expXId
2	2	0	71	52	1	2	hands crossed	1	feet parallel	-300	1	oneTouch	3	leftFoot	5	none	505911	506211	3	3	0	1	506822	911	two reactions	expXId
2	2	0	76	53	1	2	hands crossed	1	feet parallel	300	2	twoTouches	4	rightFoot	1	leftHand	509256	509556	4	4	1	1	510541	1285	valid	expXId
2	2	0	79	54	1	2	hands crossed	1	feet parallel	110	1	oneTouch	4	rightFoot	5	none	512602	512712	4	4	1	1	514867	2265	valid	expXId
2	2	0	82	55	1	2	hands crossed	1	feet parallel	-300	2	twoTouches	4	rightFoot	2	rightHand	515761	516061	1	2	1	0	517334	1573	valid	expXId
2	2	0	94	56	1	2	hands crossed	1	feet parallel	110	1	oneTouch	4	rightFoot	5	none	519107	519217	0	0	2	99	0	0	no reaction	expXId
2	2	0	96	57	1	2	hands crossed	1	feet parallel	-300	1	oneTouch	3	leftFoot	5	none	522265	522565	3	3	0	1	523603	1338	valid	expXId
2	2	0	53	58	2	2	hands crossed	1	feet parallel	110	2	twoTouches	2	rightHand	4	rightFoot	525611	525721	4	4	0	0	527812	2201	valid	expXId
2	2	0	67	59	2	2	hands crossed	1	feet parallel	300	1	oneTouch	4	rightFoot	5	none	528770	529070	0	0	2	99	0	0	no reaction	expXId
2	2	0	71	60	2	2	hands crossed	1	feet parallel	-300	1	oneTouch	3	leftFoot	5	none	532116	532416	3	3	0	1	533529	1413	valid	expXId
2	2	0	94	61	2	2	hands crossed	1	feet parallel	110	1	oneTouch	4	rightFoot	5	none	535461	535571	4	4	1	1	536756	1295	valid	expXId
2	2	0	67	62	3	2	hands crossed	1	feet parallel	300	1	oneTouch	4	rightFoot	5	none	538620	538920	0	0	2	99	0	0	no reaction	expXId
2	2	0	67	63	4	2	hands crossed	1	feet parallel	300	1	oneTouch	4	rightFoot	5	none	541966	542266	4	4	1	1	543476	1510	valid	expXId
2	3	1	999	1	0	2	hands crossed	2	feet crossed	-1000	2	twoTouches	1	leftHand	2	rightHand	714057	715058	2	1	0	1	715196	1139	valid	expXId
2	3	1	999	2	0	2	hands crossed	2	feet crossed	1000	2	twoTouches	2	rightHand	1	leftHand	718109	719109	1	2	1	1	719186	1077	valid	expXId
2	3	1	999	3	0	2	hands crossed	2	feet crossed	1000	2	twoTouches	1	leftHand	3	leftFoot	722162	723162	2	1	1	1	723106	944	valid	expXId
2	3	1	999	4	0	2	hands crossed	2	feet crossed	-1000	2	twoTouches	3	leftFoot	2	rightHand	726214	727214	4	3	0	1	727158	944	valid	expXId
2	3	1	999	5	0	2	hands crossed	2	feet crossed	-1000	1	oneTouch	3	leftFoot	5	none	730266	731266	4	3	0	1	731512	1246	valid	expXId
2	3	0	97	1	0	2	hands crossed	2	feet crossed	-110	2	twoTouches	1	leftHand	4	rightFoot	738796	738906	2	1	0	1	740228	1432	block start	expXId
2	3	0	98	2	0	2	hands crossed	2	feet crossed	110	2	twoTouches	4	rightFoot	3	leftFoot	741955	742065	4	3	0	0	743272	1317	valid	expXId
2	3	0	99	3	0	2	hands crossed	2	feet crossed	300	2	twoTouches	2	rightHand	3	leftFoot	745114	745414	1	2	1	1	746743	1629	valid	expXId
2	3	0	100	4	0	2	hands crossed	2	feet crossed	-300	2	twoTouches	1	leftHand	2	rightHand	748460	748760	2	1	0	1	749724	1264	valid	expXId
2	3	0	101	5	0	2	hands crossed	2	feet crossed	-110	1	oneTouch	4	rightFoot	5	none	751805	751915	3	4	0	1	752809	1004	valid	expXId
2	3	0	102	6	0	2	hands crossed	2	feet crossed	-300	2	twoTouches	1	leftHand	4	rightFoot	754964	755264	2	1	0	1	756065	1101	valid	expXId
2	3	0	103	7	0	2	hands crossed	2	feet crossed	-110	2	twoTouches	3	leftFoot	2	rightHand	758310	758420	4	3	0	1	759224	914	valid	expXId
2	3	0	104	8	0	2	hands crossed	2	feet crossed	110	1	oneTouch	2	rightHand	5	none	761469	761579	1	2	1	1	762443	974	valid	expXId
2	3	0	105	9	0	2	hands crossed	2	feet crossed	-110	1	oneTouch	1	leftHand	5	none	764628	764738	2	1	0	1	765461	833	valid	expXId
2	3	0	106	10	0	2	hands crossed	2	feet crossed	110	2	twoTouches	2	rightHand	1	leftHand	767787	767897	2	1	0	0	768888	1101	valid	expXId
2	3	0	107	11	0	2	hands crossed	2	feet crossed	-300	2	twoTouches	4	rightFoot	2	rightHand	770946	771246	4	3	2	99	772911	1965	wrong limb	expXId
2	3	0	108	12	0	2	hands crossed	2	feet crossed	110	1	oneTouch	4	rightFoot	5	none	774292	774402	2	1	2	99	776065	1773	wrong limb	expXId
2	3	0	109	13	0	2	hands crossed	2	feet crossed	110	2	twoTouches	2	rightHand	3	leftFoot	777451	777561	1	2	1	1	778744	1293	valid	expXId
2	3	0	110	14	0	2	hands crossed	2	feet crossed	300	1	oneTouch	4	rightFoot	5	none	780609	780909	3	4	1	1	782122	1513	valid	expXId
2	3	0	111	15	0	2	hands crossed	2	feet crossed	-300	1	oneTouch	3	leftFoot	5	none	783952	784252	4	3	0	1	784956	1004	valid	expXId
2	3	0	112	16	0	2	hands crossed	2	feet crossed	-110	1	oneTouch	3	leftFoot	5	none	787301	787411	4	3	0	1	788219	918	valid	expXId
2	3	0	113	17	0	2	hands crossed	2	feet crossed	-110	1	oneTouch	1	leftHand	5	none	790460	790570	2	1	0	1	791244	784	valid	expXId
2	3	0	114	18	0	2	hands crossed	2	feet crossed	-300	2	twoTouches	3	leftFoot	1	leftHand	793619	793919	4	3	0	1	794676	1057	valid	expXId
2	3	0	115	19	0	2	hands crossed	2	feet crossed	-300	1	oneTouch	3	leftFoot	5	none	796964	797264	4	3	0	1	798166	1202	valid	expXId
2	3	0	116	20	0	2	hands crossed	2	feet crossed	-300	2	twoTouches	3	leftFoot	4	rightFoot	800310	800610	4	3	0	1	801671	1361	valid	expXId
2	3	0	117	21	0	2	hands crossed	2	feet crossed	-110	1	oneTouch	3	leftFoot	5	none	803652	803762	4	3	0	1	805817	2165	valid	expXId
2	3	0	118	22	0	2	hands crossed	2	feet crossed	-300	2	twoTouches	3	leftFoot	2	rightHand	806814	807114	4	3	0	1	808084	1270	valid	expXId
2	3	0	119	23	0	2	hands crossed	2	feet crossed	110	1	oneTouch	2	rightHand	5	none	810157	810267	1	2	1	1	811176	1019	valid	expXId
2	3	0	120	24	0	2	hands crossed	2	feet crossed	110	2	twoTouches	4	rightFoot	1	leftHand	813319	813429	2	1	0	0	814275	956	valid	expXId
2	3	0	121	25	0	2	hands crossed	2	feet crossed	300	1	oneTouch	2	rightHand	5	none	816478	816778	1	2	1	1	817389	911	valid	expXId
2	3	0	122	26	0	2	hands crossed	2	feet crossed	-300	1	oneTouch	3	leftFoot	5	none	819824	820124	4	3	0	1	820742	918	two reactions	expXId
2	3	0	123	27	0	2	hands crossed	2	feet crossed	300	1	oneTouch	2	rightHand	5	none	823167	823467	1	2	1	1	824212	1045	valid	expXId
2	3	0	124	28	0	2	hands crossed	2	feet crossed	-300	1	oneTouch	1	leftHand	5	none	826515	826815	2	1	0	1	827429	914	valid	expXId
2	3	0	125	29	0	2	hands crossed	2	feet crossed	110	2	twoTouches	1	leftHand	3	leftFoot	829858	829968	2	1	1	1	831883	2025	valid	expXId
2	3	0	126	30	0	2	hands crossed	2	feet crossed	300	2	twoTouches	2	rightHand	1	leftHand	833019	833319	1	2	1	1	834388	1369	valid	expXId
2	3	0	127	31	0	2	hands crossed	2	feet crossed	-110	2	twoTouches	3	leftFoot	4	rightFoot	836362	836472	3	4	1	0	837158	796	valid	expXId
2	3	0	128	32	0	2	hands crossed	2	feet crossed	-110	2	twoTouches	4	rightFoot	2	rightHand	839524	839634	3	4	0	1	841373	1849	valid	expXId
2	3	0	129	33	0	2	hands crossed	2	feet crossed	300	1	oneTouch	4	rightFoot	5	none	842683	842983	3	4	1	1	844079	1396	valid	expXId
2	3	0	130	34	0	2	hands crossed	2	feet crossed	-110	2	twoTouches	1	leftHand	2	rightHand	846029	846139	1	2	1	0	846991	962	valid	expXId
2	3	0	131	35	0	2	hands crossed	2	feet crossed	110	1	oneTouch	1	leftHand	5	none	849188	849298	2	1	1	1	850218	1030	valid	expXId
2	3	0	132	36	0	2	hands crossed	2	feet crossed	110	1	oneTouch	2	rightHand	5	none	852347	852457	2	1	2	99	853522	1175	wrong limb	expXId
2	3	0	133	37	0	2	hands crossed	2	feet crossed	-110	1	oneTouch	3	leftFoot	5	none	855506	855616	4	3	0	1	856315	809	valid	expXId
2	3	0	134	38	0	2	hands crossed	2	feet crossed	110	2	twoTouches	2	rightHand	4	rightFoot	858665	858775	4	3	2	99	860485	1820	wrong limb	expXId
2	3	0	135	39	0	2	hands crossed	2	feet crossed	300	2	twoTouches	4	rightFoot	3	leftFoot	861824	862124	3	4	1	1	864206	2382	valid	expXId
2	3	0	136	40	0	2	hands crossed	2	feet crossed	110	1	oneTouch	4	rightFoot	5	none	865166	865276	0	0	2	99	0	0	no reaction	expXId
2	3	0	137	41	0	2	hands crossed	2	feet crossed	300	2	twoTouches	1	leftHand	3	leftFoot	868328	868628	2	1	1	1	869690	1362	valid	expXId
2	3	0	138	42	0	2	hands crossed	2	feet crossed	-110	2	twoTouches	3	leftFoot	1	leftHand	871671	871781	4	3	0	1	872500	829	valid	expXId
2	3	0	139	43	0	2	hands crossed	2	feet crossed	-300	1	oneTouch	4	rightFoot	5	none	874833	875133	3	4	0	1	875641	808	valid	expXId
2	3	0	140	44	0	2	hands crossed	2	feet crossed	300	1	oneTouch	1	leftHand	5	none	878175	878475	2	1	1	1	878855	680	valid	expXId
